,time,prod1,prod2,prod3,prod4,prod5,prod6,prod7,inj1,inj2,inj3,inj4
369,369,10271.558333350275,6276.095445159107,5266.3462214906185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,370,11344.261855991464,6918.717019365742,5692.021124642791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,371,11803.066061378195,7185.223596460947,5907.71034216086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,372,11226.455143496656,6931.161971577544,5695.382884925797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,373,11481.245885193153,7189.036772859881,5903.717341946967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,374,11660.110383401994,7134.495784078802,5855.393832519206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,375,11583.837666631634,7136.036481800605,5853.125851567756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,376,11553.878673432899,7109.3782414145035,5827.743085152596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,377,11377.449623125649,7046.129253458866,5772.4211234154845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,378,10735.059632328523,6935.831500370463,5440.108867301013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,379,11009.237680922357,7353.257881340117,5572.504437737528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,380,11102.551599738412,7376.306481874549,5613.1419183870385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,381,11101.007685041277,7336.217152095423,5605.775162863296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,382,7026.248322020827,3260.3125355242655,1980.439142454904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,383,11358.069713372035,7426.797840667449,5722.132445960516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,384,10785.568356809054,7015.098674701334,5427.332968489611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,385,11320.80471480423,7324.214674315989,5689.980610879776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,386,10464.134748300792,6808.629758615159,5253.235493084047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,387,11163.4375464878,7294.837517470922,5597.724936041279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,388,8997.466518632727,5626.992563404466,4401.54091796281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,389,10648.942637238422,7010.842402591369,5327.214960170207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,390,11096.503145212613,7366.900428120495,5544.596426666892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,391,9494.505306424324,6590.936594173533,4738.558099402145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,392,11213.561721461494,7336.4935183848775,5589.944760153631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,393,9343.02789527591,6099.951219305091,4652.0208854190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,394,11199.907856320242,7297.046739270242,5570.045404409515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,395,11162.124018105344,7257.1939321689415,5544.682049725714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,396,11017.738948807144,7173.51114151747,5485.749909675387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,397,11087.45211211597,7179.333345130792,5495.214542753236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,398,11163.796422716336,7141.192610556097,5471.01096672757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,399,11133.857325043402,7098.711992893164,5443.430682063434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,400,10962.451210691504,6936.034978427951,5323.513810880542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,401,11245.127843865246,7094.398673736257,5274.473482398499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,402,11160.23411183306,7020.565487353912,5169.200400813022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,403,10806.690263992716,6778.585766346136,4986.723969661151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,404,10725.543102732985,6708.295591289243,5022.161305977772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405,8287.672763595327,5219.6200447753745,3878.7071916293007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,406,2766.802459511295,1657.1975404887046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,407,8261.899556731258,5276.100443268743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,408,7745.947323339984,4981.052676660014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,409,7681.8012685749445,4974.1987314250555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,410,6203.406976013713,3582.5930239862887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,411,9790.800437501306,6428.434993188353,4187.764569310339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,412,11693.402152988498,7731.082442582632,5453.515404428874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,413,11495.818602078358,7395.491833446868,5358.689564474774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,414,11382.880994083085,7418.724552455296,5303.394453461618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,415,11250.677994612102,7366.140211223946,5239.181794163955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,416,11061.692987733688,7416.703922479906,5148.603089786404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,417,11007.00919660674,7485.398713850788,5120.592089542474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,418,9799.763541325829,6759.546414372295,4556.690044301874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,419,9482.293158438848,4560.836132254509,4406.870709306644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,420,11062.880261505508,7850.243207539236,5138.876530955253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,421,11102.972409333295,7991.103522273173,5154.924068393533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,422,9987.874621933179,7134.238544233298,4634.886833833523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,423,11211.324048980021,7947.644151677243,5200.03179934274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,424,11153.290886036906,8070.177896885874,5170.53121707722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,425,10962.50186069435,7784.952610390945,5079.545528914705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,426,10713.95221095162,7615.1487394802325,4961.8990495681455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,427,10594.727101887516,7537.040562912523,4904.2323351999585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,428,10581.764367312631,7534.45002778189,4895.785604905478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,429,10561.447052943722,7526.607843879287,4883.945103176991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,430,10607.326263662377,7565.962459823234,4902.711276514388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,431,10537.829576345415,7523.013095515808,4868.157328138774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,432,9747.21510319273,6655.175790880512,4100.609105926757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,433,10032.686520207028,7025.5332704106095,578.771021685726,2938.009187696631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,434,10503.772871959656,7518.533620754979,1816.9340232084546,9480.759484076909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,435,10869.2855457991,7787.018639977624,4698.052730989212,8576.643083234063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,436,8182.290135968186,4533.709864031814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,437,9613.51006234562,6899.489937654381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,438,10142.557301334698,7285.592264991912,97.27494224311995,1581.5754914302688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,439,10240.754218166847,5215.181258311899,1963.3534798819958,5790.711043639257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,440,10997.5687037184,7913.686841309511,5057.751941151685,7495.992513820394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,441,10797.807607363575,7776.7860986622245,1551.0632041078695,7023.3430898663355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,442,11236.829991002658,8100.110438282475,4517.300357447141,6973.759213267716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,443,11067.520958911682,7976.681265348801,5076.949796705827,6855.847979033681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,444,11006.778184316248,7931.527888555996,5041.248915077559,6434.445012050198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,445,10986.201249791797,7915.328564840806,5024.014557299586,6088.455628067802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,446,10939.069987909234,7880.006090653646,4994.697050735373,5861.226870701743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,447,10938.934576046326,7878.543413929294,4986.883098075529,5611.638911948854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,448,10913.668836446868,7858.984538301026,4967.642644316314,5489.703980935792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,449,11011.347245793975,7927.949527137139,5004.324303483134,5329.378923585746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,450,11005.160659372268,7922.121647923027,4993.7498969638345,5124.967795740865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,451,11014.830436805774,7905.282012595481,4990.380148698572,4935.507401900171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,452,11054.00089090334,7993.98237748469,5000.353668775795,4765.663062836173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,453,9400.58850589145,6618.204696066109,4043.6390740861148,3828.5677239563265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,454,10113.508655458734,7273.766142872014,4560.725201669253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,455,7437.667358471989,5594.815024751919,3430.517616776093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,456,10143.196760445133,7255.145616646988,4559.925358074687,3174.7322648331965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,457,10926.950733787427,7794.30095951998,4904.641666517831,4523.106640174766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,458,10736.546947896553,7637.47353253205,4811.697769423076,4408.2817501483205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,459,10599.322068364661,7519.173152811957,4742.826275939142,4316.678502884243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,460,10654.816147627076,7537.804437694896,4760.258139074461,4304.121275603565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,461,10597.19717206477,7476.474059366567,4727.167321330207,4246.1614472384545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,462,9585.96529887059,6744.4816990180125,4269.443084025413,3651.109918085987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,463,7024.287638305737,4592.541712572345,2768.694320917542,503.4763282043741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,464,7912.488541563008,5305.865618479433,3439.980045409788,515.6657945477757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,465,10386.130805332628,6939.080401026762,4016.533671974596,3171.255121666008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,466,11227.663062454807,7813.214847244187,4969.656982078757,4319.4651082222435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,467,10890.483312056695,7557.783917446236,4812.930758649201,4155.80201184787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,468,10797.672098706485,7472.817486593912,4764.507470417709,4087.0029442818955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,469,8432.444006630418,5290.807332985692,3292.9011357767,1726.8475246071914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,470,11196.842662762678,7706.615093493686,4925.318150794057,3822.224092949579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,471,10947.980179574826,7514.654618313367,4808.372827506417,4043.992374605389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,472,10841.064258083861,7420.853737354971,4754.02508528142,3972.0569192797507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,473,9827.813432284072,6708.814589829362,4303.0052175371075,2976.3667603494555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,474,10673.820997499242,7266.340353005671,4666.167277219187,3847.671372275892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,475,8070.980468534031,5479.350145062112,3522.833391363062,2885.8359950407944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,476,7994.930589149841,5412.830077726365,3484.2228542959747,827.0164788278179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,477,10813.707968273862,7301.1500421740175,4705.3429699129,1505.7990196392202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,478,11045.654397137921,7437.295365945902,4798.809592024743,3854.240644891435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,479,10295.55094707243,6913.215819173579,4465.983149381175,3563.2500843728153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,480,9041.32374644829,5802.111679586732,1631.5999658405185,64.96460812446237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,481,11157.974221005332,7451.260910501445,4825.070723983306,3275.694144509915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,482,11222.714744390296,7473.934564150461,4845.534334766305,3843.8163566929343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,483,11034.0750497175,7328.148343721245,4756.6928173634105,3766.083789197848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,484,11005.945042306332,7289.413925215541,4737.202328323106,3743.438704155023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,485,9593.019949316662,6054.572962465444,4031.0253242634317,1517.381763954463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,486,11192.12381112356,7372.1080343054655,4802.395731271482,3780.3724232994955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,487,11115.239304515222,7301.385203722323,4762.006435865363,3741.36905589709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,488,11072.838684862521,7184.734339114883,4691.523463401302,3678.9035126212893,0.0,0.0,0.0,4000.0,0.0,0.0,0.0
489,489,11030.052794532989,7128.772382325323,4660.57143587581,3647.6033872658822,0.0,0.0,0.0,22582.0,0.0,0.0,0.0
490,490,10992.37014335513,7164.48306954296,4640.89984025797,3625.246946843939,0.0,0.0,0.0,27730.0,0.0,0.0,0.0
491,491,10976.947671004327,7170.701994558022,4626.043765794014,3610.3065686436394,0.0,0.0,0.0,28125.0,0.0,0.0,0.0
492,492,10598.460109831827,6960.56236397881,4481.643518986596,3476.3340072027604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,493,9139.371593496797,6034.473515104263,3867.6994486303615,2740.4554427685744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,494,4793.756921245761,3182.1493640078897,2030.2720481617869,1563.8216665845623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,496,6798.71713509526,4210.6821393647215,1405.0050401717103,565.59568536831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,497,11930.827986492915,8047.847040095056,5064.940462114782,3860.3845112972394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,498,11417.320240395733,7742.743291851668,4850.759999919867,3684.1764678327327,0.0,0.0,0.0,25411.896118164062,0.0,0.0,0.0
499,499,11382.20322200777,7760.301129320343,4839.648109939595,3662.847538732292,0.0,0.0,0.0,29642.46219889323,0.0,0.0,0.0
500,500,11297.728052895678,7743.992562785957,4807.512383191445,3625.767001126919,0.0,0.0,0.0,29660.346923828125,0.0,0.0,0.0
501,501,11225.68652505462,7735.854714500926,4780.618090328479,3592.840670115973,0.0,0.0,0.0,29639.062540690105,0.0,0.0,0.0
502,502,11144.704965358018,7721.213573764263,4749.868225524534,3557.213235353185,0.0,0.0,0.0,29788.442626953125,0.0,0.0,0.0
503,503,11098.237931288859,7730.2337744952165,4733.788629433869,3532.7396647820533,0.0,0.0,0.0,29778.80155436198,0.0,0.0,0.0
504,504,11050.56262780427,7738.282946374243,4717.164991237511,3507.9894345839775,0.0,0.0,0.0,29660.271525065105,0.0,0.0,0.0
505,505,10975.947339009856,7727.230372848384,4689.003284687826,3474.8190034539352,0.0,0.0,0.0,25267.901896158855,0.0,0.0,0.0
506,506,10883.475767226133,7703.198726361553,4653.159964837001,3436.165541575306,0.0,0.0,0.0,2271.6749267578125,0.0,0.0,0.0
507,507,10877.933986116317,7740.54535485659,4654.452828572176,3425.0678304549183,0.0,0.0,0.0,29781.343505859375,0.0,0.0,0.0
508,508,10753.084363681457,7692.7188256132395,4604.655180579548,3376.5416301257555,0.0,0.0,0.0,10087.359822591146,0.0,0.0,0.0
509,509,10596.774129712052,7621.52994028991,4541.293640936653,3318.402289061386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,510,8029.154087859693,4995.6641293508155,3043.2153585984693,1107.966424191022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,511,11185.173978109571,8131.199461432417,4801.0070513783285,3483.619509079682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,512,11053.292061098442,8078.397670264659,4748.13537340766,3433.174895229242,0.0,0.0,0.0,9260.081176757812,0.0,0.0,0.0
513,513,10853.01483403859,7974.418047290898,4665.773913693933,3361.793204976581,0.0,0.0,0.0,30160.519368489582,0.0,0.0,0.0
514,514,9190.23280914348,4350.437589762423,3866.177749714654,820.1518513794445,0.0,0.0,0.0,7807.730539957683,0.0,0.0,0.0
515,515,10972.146417150194,8057.213698897157,4724.420908911777,3380.218975040874,0.0,0.0,0.0,29606.635213216145,0.0,0.0,0.0
516,516,10851.936899285538,7881.636533308727,4676.340271037541,3334.0862963681925,0.0,0.0,0.0,30268.79296875,0.0,0.0,0.0
517,517,10791.61242715996,7941.166694963463,4657.915611350893,3309.305266525684,0.0,0.0,0.0,30165.210327148438,0.0,0.0,0.0
518,518,10874.041251387549,7991.04704456537,4687.948074715236,3318.9636293318463,0.0,0.0,0.0,30145.777954101562,0.0,0.0,0.0
519,519,10790.412566610881,7930.0412320738305,4652.9267195044,3282.6194818108866,0.0,0.0,0.0,30035.310099283855,0.0,0.0,0.0
520,520,10433.245729594608,7667.989610458524,2617.22773503086,3163.5369249160035,0.0,0.0,0.0,29822.837890625,0.0,0.0,0.0
521,521,11016.41282802162,8097.05270095731,3937.144579589524,3329.3898914315473,0.0,0.0,0.0,30030.96797688802,0.0,0.0,0.0
522,522,10102.726398710665,7425.916123333668,4320.938889746532,2282.418588209134,0.0,0.0,0.0,29938.711507161457,0.0,0.0,0.0
523,523,11030.286581049082,8108.171539608912,4704.824810084909,3311.7170692570962,0.0,0.0,0.0,29841.085408528645,0.0,0.0,0.0
524,524,11008.014295617664,8092.259501679198,4682.553161767665,3294.1730409354736,0.0,0.0,0.0,29654.009358723957,0.0,0.0,0.0
525,525,10922.630911007962,8029.948485454223,4640.536134737264,3257.8844688005424,0.0,0.0,0.0,29562.032552083332,0.0,0.0,0.0
526,526,10237.299166656729,6085.290542888551,3267.8373314673468,1165.5729589873781,0.0,0.0,0.0,23314.050537109375,0.0,0.0,0.0
527,527,11144.775584489507,8194.19315400335,5008.69150413774,3302.3397573693974,0.0,0.0,0.0,29645.592610677082,0.0,0.0,0.0
528,528,11053.798387671963,8127.764145964105,4936.814946581521,3264.6225197824137,0.0,0.0,0.0,29924.52685546875,0.0,0.0,0.0
529,529,10544.929404023082,7754.037810698181,4665.929804935952,3104.1029803427864,0.0,0.0,0.0,28512.459391276043,0.0,0.0,0.0
530,530,7731.512291568034,5443.62285380528,3270.8648546266827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,531,6027.93380714298,4108.67529912184,2335.390893735181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,532,10810.758114811179,7950.866131481911,4763.405835193128,2428.969918513775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,533,11280.158794641593,8296.561941099497,4963.243906307368,3277.0353579515386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,534,11253.933869144119,8230.92044802507,4944.743115447472,3259.4025673833394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,535,11162.583853017202,8195.662882999575,4897.710168994471,3223.0430949887545,0.0,0.0,0.0,9966.765848795572,0.0,0.0,0.0
536,536,11113.72226999643,8168.755269586204,4869.416081936535,3199.1063784808252,0.0,0.0,0.0,28153.89939371745,0.0,0.0,0.0
537,537,7762.382884074166,6724.495348559692,5089.181766179455,3337.940001186685,0.0,0.0,0.0,29617.806193033855,0.0,0.0,0.0
538,538,11154.16132722116,3484.826307142091,4863.432139048252,3184.580226588497,0.0,0.0,0.0,29828.042928059895,0.0,0.0,0.0
539,539,11169.151745238134,6958.8643795537255,4858.144473599234,3175.8394016089082,0.0,0.0,0.0,13853.64013671875,0.0,0.0,0.0
540,540,11257.860558845507,5919.30646078963,4884.840581988278,3187.9923983765857,0.0,0.0,0.0,29364.86063639323,0.0,0.0,0.0
541,541,10729.310845571432,4056.5798202637866,4644.197201001336,3025.912133163447,0.0,0.0,0.0,29748.545735677082,0.0,0.0,0.0
542,542,10849.472133797435,7574.413891278719,4684.8072573157515,3047.3067176080917,0.0,0.0,0.0,29738.35469563802,0.0,0.0,0.0
543,543,10582.672098770161,6714.586010504278,4558.50833215604,2960.2335585695223,0.0,0.0,0.0,29622.6396484375,0.0,0.0,0.0
544,544,10702.523540979782,7556.999836652823,4598.941639753576,2981.534982613813,0.0,0.0,0.0,17109.842936197918,0.0,0.0,0.0
545,545,10984.510378027886,8592.239682907608,4708.653180344931,3047.596758719576,0.0,0.0,0.0,3633.2397664388022,0.0,0.0,0.0
546,546,10876.77508501772,8342.689472286756,4651.151015357547,3005.3844273379705,0.0,0.0,0.0,29590.30586751302,0.0,0.0,0.0
547,547,10633.560539271399,8488.148121661614,4536.10702451944,2926.1843145475477,0.0,0.0,0.0,30015.05399576823,0.0,0.0,0.0
548,548,10822.484667086865,8727.012288576385,4605.490128707978,2966.012915628773,0.0,0.0,0.0,29872.065266927082,0.0,0.0,0.0
549,549,10809.083865762186,8805.051868490149,4588.619585332791,2950.244680414876,0.0,0.0,0.0,29790.873901367188,0.0,0.0,0.0
550,550,10772.325433135673,8864.555802060328,4561.912216055666,2928.2065487483337,0.0,0.0,0.0,29793.932698567707,0.0,0.0,0.0
551,551,10735.752064062692,8924.512960673897,4535.385660879772,2906.3493143836326,0.0,0.0,0.0,29687.363159179688,0.0,0.0,0.0
552,552,10721.513457596384,9003.469495935193,4518.373569859281,2890.6434766091425,0.0,0.0,0.0,29677.608846028645,0.0,0.0,0.0
553,553,10931.78563914475,8696.11272949511,4595.8006342322215,2935.3009971279175,0.0,0.0,0.0,29987.784830729168,0.0,0.0,0.0
554,554,11104.397208620541,8367.691668777525,4704.436450953537,2969.474671648392,0.0,0.0,0.0,23572.589426676434,0.0,0.0,0.0
555,555,11084.557639242037,8427.406966440825,4686.969092870334,2952.066301446805,0.0,0.0,0.0,29842.468505859375,0.0,0.0,0.0
556,556,11086.530105189155,8473.598963266946,4701.33501590608,2940.5359156378086,0.0,0.0,0.0,29891.040852864582,0.0,0.0,0.0
557,557,11049.222676426712,8491.062846762316,4699.039852534199,2918.67462427677,0.0,0.0,0.0,30151.902099609375,0.0,0.0,0.0
558,558,11036.348936711353,8529.166805341705,4707.113555000968,2903.370702945971,0.0,0.0,0.0,28869.859619140625,0.0,0.0,0.0
559,559,11051.296402340919,8547.176280931097,4727.095067715277,2895.4322490127092,0.0,0.0,0.0,14146.722768147787,0.0,0.0,0.0
560,560,11030.92067325217,8551.785966779278,4731.999992991221,2878.293366977332,0.0,0.0,0.0,29928.289428710938,0.0,0.0,0.0
561,561,11047.476596083987,8587.897554963114,4752.782448653794,2870.843400299106,0.0,0.0,0.0,29756.10176595052,0.0,0.0,0.0
562,562,11036.28809404761,8560.81091748937,4761.675032153105,2856.225956309911,0.0,0.0,0.0,30844.545857747395,0.0,0.0,0.0
563,563,11031.485691049595,8604.845575497353,4773.342705491653,2843.3260279614024,0.0,0.0,0.0,30789.563435872395,0.0,0.0,0.0
564,564,11011.114543195175,8548.115950406458,4778.28207112828,2826.4874352700804,0.0,0.0,0.0,30662.740681966145,0.0,0.0,0.0
565,565,11059.245457744248,8480.480713006245,4813.022594248915,2827.251235000597,0.0,0.0,0.0,30258.336303710938,0.0,0.0,0.0
566,566,11123.106668334958,8425.137077651545,4854.789596253733,2831.9666577597623,0.0,0.0,0.0,30570.719604492188,0.0,0.0,0.0
567,567,11273.789530442158,8434.838019689121,4934.7612729458015,2858.6111769229233,0.0,0.0,0.0,30473.789876302082,0.0,0.0,0.0
568,568,11328.755353432569,8372.288789516906,4973.136102707314,2860.819754343208,0.0,0.0,0.0,30854.361368815105,0.0,0.0,0.0
569,569,11326.812331380213,8389.100079948252,4986.637292350106,2848.6502963214316,0.0,0.0,0.0,34300.961669921875,0.0,0.0,0.0
570,570,11318.547650107563,8390.119274232062,4997.383921241315,2834.9491544190573,0.0,0.0,0.0,33978.82560221354,0.0,0.0,0.0
571,571,11319.705674391143,8423.307980748696,5012.323461311567,2823.662883548589,0.0,0.0,0.0,33816.15926106771,0.0,0.0,0.0
572,572,10247.969380462284,7677.283660689125,4550.862608700614,2545.8843501479782,0.0,0.0,0.0,33713.44490559896,0.0,0.0,0.0
573,573,7839.261993296,5903.929238541968,3491.2668259083493,1939.5419422536834,0.0,0.0,0.0,33698.243326822914,0.0,0.0,0.0
574,574,11276.399523713691,8537.53769406419,5036.516741618945,2778.546040603176,0.0,0.0,0.0,32825.03035481771,0.0,0.0,0.0
575,575,11431.441811108352,8700.804756770429,5120.5051728273575,2805.2482592938586,0.0,0.0,0.0,20094.93290201823,0.0,0.0,0.0
576,576,11373.098120419929,8702.287993026102,5109.078366018805,2779.5355205351643,0.0,0.0,0.0,22403.453755696613,0.0,0.0,0.0
577,577,11319.696811372876,8707.344584283564,5099.769639893945,2755.188964449615,0.0,0.0,0.0,33261.400065104164,0.0,0.0,0.0
578,578,11307.281648814505,8743.905120526333,5108.883126968516,2740.9301036906477,0.0,0.0,0.0,33016.20109049479,0.0,0.0,0.0
579,579,11270.09887798819,8761.35466525054,5106.7839472631495,2720.7625094981236,0.0,0.0,0.0,32664.75244140625,0.0,0.0,0.0
580,580,11317.743600458574,8845.038199130093,5143.109324276844,2721.108876134491,0.0,0.0,0.0,31965.534342447918,0.0,0.0,0.0
581,581,11348.276880812571,8915.95575211977,5039.4464809838555,2717.3208860838017,0.0,0.0,0.0,31907.5068359375,0.0,0.0,0.0
582,582,11284.237864733892,8948.776453664315,5111.121702005071,2701.8639795967197,0.0,0.0,0.0,31935.235961914062,0.0,0.0,0.0
583,583,11185.236281410676,9041.906072429665,5118.339506358392,2704.5181398012646,0.0,0.0,0.0,31956.185628255207,0.0,0.0,0.0
584,584,11201.964375145428,9078.226662687495,5107.288489818101,2697.5204723489783,0.0,0.0,0.0,31914.170003255207,0.0,0.0,0.0
